#Network: p2p-Gnutella04.snap
#Nodes: 10876	Edges: 39994
#NodeId	Degree	Closeness	Betweennes	EigenVector	NetworkConstraint	ClusteringCoefficient	PageRank	HubScore	AuthorityScore
4095	15.000000	0.243060	51540.712932	0.005711	0.074220	0.009524	0.000105	0.000386	0.000752
5186	2.000000	0.200775	602.992974	0.000466	0.534653	0.000000	0.000072	0.000000	0.000033
8631	3.000000	0.207633	1179.303979	0.000924	0.358612	0.000000	0.000076	0.000000	0.000175
8820	1.000000	0.192662	0.000000	0.000304	1.062222	0.000000	0.000065	0.000000	0.000020
8821	10.000000	0.233029	27164.740811	0.003101	0.106475	0.000000	0.000065	0.000217	0.000020
4013	13.000000	0.245924	34981.510983	0.010390	0.082028	0.000000	0.000081	0.009314	0.000201
4014	2.000000	0.202605	288.532369	0.000740	0.537243	0.000000	0.000073	0.000000	0.000361
4015	4.000000	0.212972	2016.470490	0.001331	0.268523	0.000000	0.000089	0.000000	0.000747
4016	14.000000	0.255474	38563.290257	0.050591	0.076577	0.021978	0.000089	0.084227	0.000708
4018	1.000000	0.196936	0.000000	0.001090	1.062222	0.000000	0.000066	0.000000	0.001428
4019	12.000000	0.234324	29050.414940	0.004039	0.092034	0.000000	0.000071	0.000421	0.001450
4020	15.000000	0.238351	50507.010502	0.004343	0.074015	0.000000	0.000090	0.000194	0.002401
4021	1.000000	0.196936	0.000000	0.001090	1.062222	0.000000	0.000066	0.000000	0.001428
4022	2.000000	0.205042	400.876670	0.001407	0.534653	0.000000	0.000072	0.000000	0.001483
4023	1.000000	0.200261	0.000000	0.000860	1.052469	0.000000	0.000066	0.000000	0.000543
4024	14.000000	0.238393	30907.708258	0.004407	0.080416	0.010989	0.000097	0.000842	0.001195
4025	1.000000	0.200261	0.000000	0.000860	1.052469	0.000000	0.000066	0.000000	0.000543
4026	6.000000	0.221903	6844.079798	0.002998	0.185470	0.000000	0.000066	0.000110	0.000543
4027	5.000000	0.219706	5116.283057	0.001361	0.215693	0.000000	0.000072	0.000384	0.000082
4028	8.000000	0.230056	9480.825528	0.002669	0.134003	0.000000	0.000112	0.000000	0.001049
4029	1.000000	0.195833	0.000000	0.000536	1.062222	0.000000	0.000066	0.000000	0.000070
4030	16.000000	0.230290	57787.131691	0.002812	0.070716	0.000000	0.000100	0.000142	0.000701
4031	4.000000	0.235870	6960.848635	0.005793	0.265706	0.000000	0.000073	0.000000	0.004467
4032	6.000000	0.224876	10311.461625	0.001549	0.177753	0.000000	0.000119	0.000000	0.000442
4033	13.000000	0.234441	26139.275881	0.002943	0.086219	0.000000	0.000085	0.000720	0.000095
4035	19.000000	0.245153	62130.429498	0.007009	0.058251	0.000000	0.000144	0.000517	0.000806
4036	15.000000	0.249004	58418.317157	0.010210	0.072781	0.000000	0.000100	0.000794	0.005073
4038	14.000000	0.243202	48539.839586	0.006729	0.078766	0.010989	0.000088	0.004433	0.000789
4039	14.000000	0.237643	48494.342672	0.003261	0.076898	0.000000	0.000113	0.000277	0.000938
4040	3.000000	0.206478	1927.545393	0.000854	0.376897	0.000000	0.000128	0.000000	0.000781
4041	2.000000	0.207072	356.021825	0.000916	0.531563	0.000000	0.000075	0.000000	0.000813
4037	15.000000	0.247109	37897.256143	0.005397	0.073276	0.019048	0.000154	0.000446	0.000910
4772	7.000000	0.230857	10236.547533	0.003055	0.152176	0.000000	0.000110	0.000000	0.002198
4792	6.000000	0.221469	7161.037381	0.001950	0.179698	0.000000	0.000089	0.000020	0.001569
4818	4.000000	0.214054	3003.176341	0.000865	0.269158	0.000000	0.000083	0.000000	0.000158
5026	25.000000	0.252972	144939.233571	0.006881	0.043098	0.000000	0.000211	0.000729	0.001539
5384	4.000000	0.225207	3675.919578	0.002305	0.263944	0.000000	0.000082	0.000000	0.001455
6196	4.000000	0.218646	2889.175998	0.001041	0.281692	0.166667	0.000091	0.000000	0.000087
6890	15.000000	0.242464	45915.250612	0.004080	0.073842	0.009524	0.000097	0.000368	0.000684
8255	1.000000	0.199322	0.000000	0.000362	1.052469	0.000000	0.000065	0.000000	0.000037
4042	5.000000	0.220629	3704.457209	0.002024	0.213217	0.000000	0.000094	0.000000	0.001412
4134	1.000000	0.177319	0.000000	0.000056	1.122449	0.000000	0.000072	0.000000	0.000004
4135	3.000000	0.214726	2350.048557	0.001497	0.358046	0.000000	0.000098	0.000000	0.000037
4465	21.000000	0.255864	99146.468788	0.009683	0.051458	0.000000	0.000138	0.003534	0.002444
5228	14.000000	0.254297	45191.625702	0.027294	0.076343	0.010989	0.000090	0.042973	0.001137
6327	13.000000	0.239632	27134.466463	0.004545	0.083062	0.000000	0.000144	0.000000	0.003316
6555	3.000000	0.211227	1384.151194	0.001103	0.357222	0.000000	0.000076	0.000000	0.000727
7863	9.000000	0.231442	19453.455328	0.003470	0.120076	0.000000	0.000118	0.000000	0.003857
7926	11.000000	0.232084	15983.482738	0.002904	0.100624	0.000000	0.000063	0.000581	0.000632
4136	1.000000	0.196254	0.000000	0.000382	1.058594	0.000000	0.000090	0.000000	0.000037
4494	14.000000	0.239574	32651.063006	0.003933	0.079876	0.010989	0.000094	0.000511	0.000211
6675	4.000000	0.215104	2852.953327	0.001145	0.266635	0.000000	0.000078	0.000293	0.000107
7356	2.000000	0.196172	458.577790	0.000395	0.537243	0.000000	0.000067	0.000000	0.000044
7357	2.000000	0.199490	701.670943	0.000341	0.534333	0.000000	0.000069	0.000000	0.000044
7358	1.000000	0.188773	0.000000	0.000224	1.066327	0.000000	0.000062	0.000000	0.000022
4043	1.000000	0.199560	0.000000	0.000547	1.052469	0.000000	0.000064	0.000000	0.000538
4044	3.000000	0.214142	1491.581474	0.001179	0.354856	0.000000	0.000080	0.000000	0.000818
4045	4.000000	0.211811	1922.456515	0.000929	0.295018	0.166667	0.000109	0.000000	0.000587
4056	3.000000	0.208134	1463.982618	0.000736	0.357374	0.000000	0.000093	0.000000	0.000501
4057	38.000000	0.265270	212856.414938	0.014288	0.030513	0.008535	0.000149	0.002537	0.001886
4058	4.000000	0.217971	5390.487803	0.001237	0.275919	0.000000	0.000129	0.000000	0.000559
4047	5.000000	0.224709	6498.513629	0.001747	0.213890	0.000000	0.000093	0.000000	0.000593
4048	12.000000	0.236944	32954.082672	0.007076	0.091052	0.000000	0.000121	0.002882	0.000013
4049	15.000000	0.240906	44051.229291	0.003764	0.072717	0.000000	0.000095	0.000553	0.000308
4050	1.000000	0.194041	0.000000	0.000313	1.071006	0.000000	0.000062	0.000000	0.000013
4051	13.000000	0.238466	43870.469032	0.003962	0.084218	0.012821	0.000074	0.001421	0.000126
4052	9.000000	0.236079	15026.579284	0.003261	0.118862	0.000000	0.000128	0.000000	0.000829
4053	4.000000	0.214290	3032.277337	0.000958	0.268578	0.000000	0.000094	0.000000	0.000187
4054	27.000000	0.256009	140353.209785	0.008069	0.041399	0.005698	0.000438	0.000541	0.001656
4055	4.000000	0.218602	3734.770109	0.001078	0.264051	0.000000	0.000102	0.000000	0.000164
4059	6.000000	0.225679	6670.534946	0.002260	0.178967	0.000000	0.000083	0.000089	0.000270
4060	12.000000	0.238508	35246.700307	0.003888	0.089892	0.000000	0.000069	0.000846	0.000108
4063	1.000000	0.198608	0.000000	0.000604	1.049861	0.000000	0.000068	0.000000	0.000600
4064	12.000000	0.229039	25685.698157	0.002735	0.095282	0.015152	0.000073	0.000333	0.000625
4065	20.000000	0.256637	98819.685545	0.010823	0.054595	0.005263	0.000142	0.004585	0.002055
4066	13.000000	0.235849	33171.829626	0.004631	0.085642	0.000000	0.000080	0.000668	0.000647
4067	12.000000	0.242518	30736.387349	0.009510	0.091411	0.000000	0.000073	0.008048	0.000630
4068	1.000000	0.198608	0.000000	0.000604	1.049861	0.000000	0.000068	0.000000	0.000600
4061	12.000000	0.236049	27229.206289	0.003928	0.089937	0.000000	0.000149	0.000000	0.000496
4062	5.000000	0.228962	6863.967440	0.002292	0.211157	0.000000	0.000079	0.000064	0.000187
5198	9.000000	0.237757	20935.881917	0.003574	0.119768	0.000000	0.000126	0.000000	0.001936
7601	14.000000	0.230887	47505.902395	0.002423	0.078487	0.000000	0.000090	0.000473	0.000110
8537	14.000000	0.237042	35458.693461	0.003059	0.078217	0.000000	0.000136	0.000234	0.000369
5443	13.000000	0.253331	52550.545021	0.009177	0.083775	0.012821	0.000153	0.000000	0.005602
6368	2.000000	0.205966	544.521254	0.000594	0.527920	0.000000	0.000081	0.000000	0.000059
6369	6.000000	0.220691	8552.458807	0.001525	0.186925	0.000000	0.000074	0.000261	0.000030
4069	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4070	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4071	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4072	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4073	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4074	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4075	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4076	1.000000	0.189986	0.000000	0.000351	1.055363	0.000000	0.000065	0.000000	0.000227
4077	23.000000	0.257518	105720.602037	0.013909	0.047001	0.003953	0.000154	0.000427	0.002407
4078	18.000000	0.243566	64969.581961	0.005011	0.060905	0.000000	0.000114	0.000538	0.001635
4079	1.000000	0.186759	0.000000	0.000169	1.076389	0.000000	0.000061	0.000000	0.000022
4080	4.000000	0.200561	12170.550738	0.000353	0.273828	0.000000	0.000067	0.000008	0.000085
4081	2.000000	0.200579	381.609865	0.000455	0.540054	0.000000	0.000068	0.000000	0.000065
4082	12.000000	0.219999	51911.002943	0.001754	0.092769	0.000000	0.000067	0.000313	0.000030
4083	3.000000	0.211782	1047.821266	0.001319	0.355940	0.000000	0.000084	0.000000	0.000227
4084	4.000000	0.208098	2953.516757	0.000919	0.311799	0.166667	0.000216	0.000000	0.000130
4085	16.000000	0.245192	48140.700923	0.007187	0.067919	0.000000	0.000094	0.004051	0.000477
4100	12.000000	0.240278	18945.365138	0.006015	0.090327	0.000000	0.000077	0.000379	0.000688
4086	17.000000	0.243327	54353.012076	0.006703	0.063594	0.000000	0.000112	0.003586	0.000309
4087	6.000000	0.222447	3806.698717	0.001952	0.180100	0.000000	0.000099	0.000000	0.000791
4088	6.000000	0.226322	5145.602323	0.002407	0.178430	0.000000	0.000103	0.000000	0.001245
4089	8.000000	0.230495	10939.068973	0.002534	0.136418	0.000000	0.000101	0.000030	0.000355
4090	3.000000	0.206130	1025.313297	0.000935	0.358893	0.000000	0.000074	0.000000	0.000407
4092	2.000000	0.208501	484.639833	0.001002	0.529297	0.000000	0.000077	0.000000	0.000047
4093	11.000000	0.223991	37053.182715	0.001943	0.100408	0.000000	0.000068	0.000538	0.000023
4240	5.000000	0.222921	4363.170577	0.002254	0.212780	0.000000	0.000084	0.000000	0.001403
4241	4.000000	0.212046	2081.391306	0.001042	0.268229	0.000000	0.000090	0.000000	0.000701
4242	3.000000	0.210466	1039.499949	0.001247	0.353834	0.000000	0.000081	0.000000	0.000915
4091	2.000000	0.202130	496.284433	0.000595	0.532137	0.000000	0.000070	0.000000	0.000085
4102	13.000000	0.224458	53297.978068	0.001887	0.084932	0.000000	0.000079	0.000309	0.000462
4103	3.000000	0.206122	1483.253379	0.000526	0.358295	0.000000	0.000074	0.000000	0.000087
5672	9.000000	0.229624	2748.801010	0.013088	0.131542	0.000000	0.000145	0.000000	0.018524
4094	30.000000	0.261884	175153.944132	0.015296	0.036398	0.000000	0.000256	0.000393	0.003542
4096	5.000000	0.217966	5535.757549	0.000969	0.214753	0.000000	0.000102	0.000000	0.000192
4097	43.000000	0.267936	274777.972969	0.013756	0.025930	0.001107	0.000106	0.002255	0.000793
4098	7.000000	0.227901	10996.687164	0.001789	0.157392	0.047619	0.000113	0.000000	0.000330
4099	15.000000	0.237929	59623.594952	0.002919	0.075024	0.009524	0.000107	0.000169	0.000159
4105	4.000000	0.213168	2659.384639	0.001010	0.267936	0.000000	0.000088	0.000000	0.000088
4106	2.000000	0.193426	593.165653	0.000263	0.578056	0.000000	0.000064	0.000002	0.000035
4107	13.000000	0.240981	35832.556961	0.003829	0.084021	0.000000	0.000082	0.000674	0.000115
4108	13.000000	0.243174	40505.445045	0.006812	0.087273	0.012821	0.000078	0.000530	0.000632
4109	3.000000	0.208273	1102.570809	0.000693	0.356120	0.000000	0.000080	0.000000	0.000109
4110	2.000000	0.204849	531.817066	0.000597	0.530204	0.000000	0.000072	0.000000	0.000216
4111	15.000000	0.238796	38318.918739	0.003963	0.073174	0.000000	0.000099	0.000754	0.001718
4112	3.000000	0.206470	1808.120833	0.000562	0.356221	0.000000	0.000077	0.000000	0.000220
4113	6.000000	0.223581	7014.899344	0.001675	0.178154	0.000000	0.000099	0.000000	0.000363
4114	11.000000	0.236110	25052.175427	0.006670	0.105161	0.000000	0.000061	0.006611	0.000170
4115	6.000000	0.224222	7389.959900	0.001681	0.178716	0.000000	0.000102	0.000000	0.000408
4116	4.000000	0.214028	4747.974649	0.001764	0.277806	0.000000	0.000129	0.000000	0.001824
4117	4.000000	0.226101	2759.821987	0.002874	0.264007	0.000000	0.000100	0.000000	0.002711
4118	1.000000	0.194826	0.000000	0.000357	1.076389	0.000000	0.000062	0.000000	0.000043
4119	2.000000	0.217127	817.528205	0.001276	0.525343	0.000000	0.000065	0.000000	0.000158
4120	16.000000	0.251288	70960.870332	0.007342	0.067393	0.000000	0.000100	0.000711	0.000456
4125	17.000000	0.247294	55194.593608	0.006843	0.064420	0.000000	0.000104	0.000784	0.000345
4126	11.000000	0.240241	23656.905980	0.007079	0.101278	0.018182	0.000075	0.000677	0.000074
4127	18.000000	0.259621	85530.259130	0.032234	0.059265	0.006536	0.000114	0.039210	0.000454
4128	18.000000	0.255762	99657.649755	0.011568	0.061170	0.000000	0.000125	0.000798	0.007464
4129	14.000000	0.242876	42402.335890	0.007781	0.078283	0.010989	0.000087	0.000450	0.003254
4130	2.000000	0.204486	1405.690005	0.000714	0.565953	0.000000	0.000069	0.000004	0.000059
4121	14.000000	0.234917	44735.335689	0.002665	0.077973	0.000000	0.000095	0.000372	0.000073
4122	15.000000	0.240997	47997.719160	0.004970	0.075000	0.019048	0.000098	0.000552	0.000272
4123	3.000000	0.217083	1923.449622	0.001100	0.351995	0.000000	0.000083	0.000000	0.000108
4124	1.000000	0.198892	0.000000	0.000430	1.041588	0.000000	0.000068	0.000000	0.000023
4611	20.000000	0.251370	70488.428505	0.007447	0.054947	0.005263	0.000131	0.000576	0.000913
4735	10.000000	0.240651	33768.910004	0.003234	0.105793	0.000000	0.000179	0.000000	0.000413
5857	6.000000	0.229518	8520.511803	0.002031	0.177115	0.000000	0.000097	0.000000	0.000715
7595	17.000000	0.232327	70761.972684	0.002258	0.066548	0.007353	0.000083	0.000355	0.000171
8360	3.000000	0.217822	2255.130928	0.001274	0.352291	0.000000	0.000075	0.000000	0.000119
9954	4.000000	0.218277	5920.933496	0.001337	0.266941	0.000000	0.000083	0.000000	0.000883
10192	2.000000	0.208569	1691.794092	0.000668	0.562902	0.000000	0.000117	0.000000	0.000060
10327	12.000000	0.233755	39047.084585	0.002720	0.092071	0.000000	0.000067	0.000245	0.000598
10805	10.000000	0.226270	54135.909828	0.003031	0.107040	0.000000	0.000061	0.000148	0.000060
10806	1.000000	0.207617	0.000000	0.000650	1.029385	0.000000	0.000061	0.000000	0.000060
10807	1.000000	0.207617	0.000000	0.000650	1.029385	0.000000	0.000061	0.000000	0.000060
4131	8.000000	0.233785	9757.626590	0.003798	0.133807	0.000000	0.000126	0.000000	0.003025
4132	9.000000	0.226511	10769.033541	0.002593	0.128223	0.027778	0.000064	0.000261	0.000915
4133	2.000000	0.204694	397.411865	0.000964	0.536341	0.000000	0.000070	0.000000	0.000966
4139	18.000000	0.246007	60319.472819	0.006225	0.060284	0.000000	0.000156	0.000618	0.000334
4140	14.000000	0.243044	42263.099643	0.007821	0.077189	0.000000	0.000095	0.005306	0.000457
4141	10.000000	0.235145	27942.991454	0.003857	0.106870	0.000000	0.000120	0.000000	0.001787
4142	18.000000	0.242990	56816.203222	0.005103	0.061255	0.006536	0.000251	0.000408	0.000931
4143	9.000000	0.245247	21011.585741	0.012489	0.122927	0.000000	0.000217	0.000000	0.015152
4137	12.000000	0.236269	31163.111527	0.007649	0.093383	0.000000	0.000079	0.000639	0.000526
4138	14.000000	0.244278	35383.624232	0.006938	0.077369	0.000000	0.000099	0.001460	0.000842
4144	11.000000	0.235257	27837.683742	0.006585	0.104354	0.018182	0.000084	0.004087	0.000505
4145	3.000000	0.216375	1194.280803	0.003141	0.352812	0.000000	0.000088	0.000000	0.001057
4146	1.000000	0.202763	0.000000	0.002396	1.033294	0.000000	0.000071	0.000000	0.000494
4147	15.000000	0.241163	34170.592440	0.008073	0.079038	0.038095	0.000103	0.000510	0.000633
4148	12.000000	0.241291	25104.364567	0.009298	0.093006	0.015152	0.000086	0.006405	0.000529
4149	11.000000	0.239537	23682.550185	0.006445	0.100157	0.036364	0.000079	0.001052	0.000910
4150	12.000000	0.239000	41891.385981	0.006737	0.089272	0.000000	0.000079	0.003107	0.000539
4151	7.000000	0.226874	7375.051493	0.004312	0.153972	0.000000	0.000118	0.000000	0.004949
4152	12.000000	0.239269	40616.760625	0.007149	0.090357	0.015152	0.000085	0.000849	0.000608
4153	1.000000	0.192335	0.000000	0.000480	1.066327	0.000000	0.000062	0.000000	0.000534
4154	3.000000	0.213018	1581.477014	0.001820	0.354731	0.000000	0.000082	0.000000	0.002004
4155	14.000000	0.238958	28781.375976	0.006033	0.082005	0.021978	0.000084	0.000557	0.000596
4156	11.000000	0.236285	31212.930656	0.003205	0.100657	0.000000	0.000061	0.000983	0.000048
4157	11.000000	0.236902	22207.717508	0.002886	0.100732	0.000000	0.000061	0.000976	0.000048
4158	4.000000	0.225866	3220.634750	0.002396	0.264462	0.000000	0.000079	0.000000	0.001127
4159	18.000000	0.246331	65260.362399	0.005045	0.061047	0.006536	0.000349	0.000000	0.002421
4160	6.000000	0.218985	11229.378008	0.001530	0.211006	0.066667	0.000186	0.000000	0.000695
4161	4.000000	0.213148	5273.189274	0.000928	0.266797	0.000000	0.000084	0.000003	0.000084
4162	5.000000	0.219777	5270.115214	0.001444	0.212823	0.000000	0.000088	0.000018	0.000148
4163	7.000000	0.229140	8808.464053	0.002637	0.152595	0.000000	0.000119	0.000000	0.000489
4174	4.000000	0.210748	2571.453126	0.000787	0.269543	0.000000	0.000078	0.000000	0.000523
4175	2.000000	0.189006	441.647804	0.000190	0.560661	0.000000	0.000074	0.000000	0.000134
4176	4.000000	0.218264	2595.805803	0.002226	0.268048	0.000000	0.000079	0.000252	0.001643
4164	1.000000	0.190339	0.000000	0.000171	1.076389	0.000000	0.000066	0.000000	0.000030
4165	2.000000	0.198521	461.295359	0.000319	0.539758	0.000000	0.000074	0.000000	0.000040
4167	2.000000	0.205674	523.577002	0.000603	0.530972	0.000000	0.000068	0.000082	0.000047
4168	1.000000	0.198232	0.000000	0.000397	1.047500	0.000000	0.000068	0.000000	0.000047
4169	10.000000	0.234188	20922.587121	0.003295	0.109556	0.022222	0.000141	0.000000	0.001616
4170	11.000000	0.235201	21237.471869	0.003428	0.100649	0.000000	0.000070	0.000485	0.000048
4171	5.000000	0.222634	4931.402600	0.001363	0.212325	0.000000	0.000111	0.000000	0.000185
4172	3.000000	0.207637	1161.812858	0.000958	0.373359	0.000000	0.000075	0.000005	0.000084
4177	1.000000	0.188655	0.000000	0.000249	1.071006	0.000000	0.000064	0.000000	0.000008
4178	1.000000	0.188655	0.000000	0.000249	1.071006	0.000000	0.000064	0.000000	0.000008
4179	3.000000	0.199395	185.392690	0.000697	0.397735	0.333333	0.000082	0.000000	0.000032
4184	14.000000	0.239648	32584.346908	0.003894	0.081848	0.021978	0.000101	0.000610	0.001017
4180	5.000000	0.223457	4147.296161	0.002083	0.213988	0.000000	0.000097	0.000000	0.001383
4181	6.000000	0.223600	6485.475292	0.001939	0.178149	0.000000	0.000099	0.000000	0.000920
4182	4.000000	0.217883	3477.032422	0.001107	0.264999	0.000000	0.000082	0.000182	0.000098
4183	5.000000	0.222025	3616.878721	0.002491	0.220831	0.100000	0.000118	0.000000	0.000140
4388	11.000000	0.235084	30740.052453	0.002707	0.099465	0.000000	0.000126	0.000849	0.000005
4186	4.000000	0.213919	1984.359841	0.001094	0.268565	0.000000	0.000081	0.000000	0.000379
4187	9.000000	0.235161	17716.958199	0.003329	0.118890	0.000000	0.000116	0.000000	0.000856
4189	13.000000	0.236357	26534.463721	0.003120	0.084449	0.000000	0.000073	0.000360	0.000176
4190	16.000000	0.243060	48873.561485	0.007527	0.069197	0.000000	0.000108	0.000371	0.000342
4192	14.000000	0.235476	39726.922210	0.003254	0.080978	0.010989	0.000080	0.000774	0.000115
4193	9.000000	0.240162	22292.816915	0.006311	0.117789	0.000000	0.000152	0.000000	0.002172
4194	13.000000	0.238822	26912.005234	0.004079	0.084273	0.000000	0.000080	0.001005	0.000963
4218	7.000000	0.233344	11204.716679	0.002558	0.151755	0.000000	0.000108	0.000000	0.000901
4219	6.000000	0.234345	8241.170423	0.003457	0.177477	0.000000	0.000094	0.000000	0.001770
4220	9.000000	0.235166	18269.007771	0.003128	0.123011	0.027778	0.000151	0.000000	0.000373
4221	1.000000	0.197562	0.000000	0.000343	1.047500	0.000000	0.000067	0.000000	0.000030
4199	18.000000	0.247683	77437.543049	0.006917	0.061180	0.006536	0.000176	0.000639	0.000295
4200	1.000000	0.189953	0.000000	0.000209	1.082645	0.000000	0.000061	0.000000	0.000050
4201	17.000000	0.256419	67005.985816	0.018726	0.066866	0.029412	0.000094	0.012129	0.004744
4202	15.000000	0.242297	56541.781567	0.003899	0.071479	0.000000	0.000130	0.000348	0.000534
4203	8.000000	0.228222	12389.001669	0.001913	0.133689	0.000000	0.000116	0.000000	0.000277
4196	1.000000	0.208230	0.000000	0.003091	1.023795	0.000000	0.000082	0.000000	0.000039
4197	11.000000	0.233394	27605.787167	0.004999	0.101267	0.018182	0.000096	0.000422	0.000068
4198	2.000000	0.209445	816.143231	0.003174	0.561504	0.000000	0.000115	0.000000	0.000040
4205	12.000000	0.241040	22890.873950	0.010379	0.090139	0.000000	0.000070	0.000574	0.000808
4206	7.000000	0.223991	9388.478662	0.002456	0.154362	0.000000	0.000135	0.000000	0.002041
4207	1.000000	0.192689	0.000000	0.000651	1.071006	0.000000	0.000083	0.000000	0.000485
4208	5.000000	0.215697	3014.175226	0.001401	0.215499	0.000000	0.000119	0.000000	0.000577
4209	5.000000	0.212477	5169.650244	0.001068	0.216279	0.000000	0.000082	0.000000	0.000366
4210	2.000000	0.192352	346.079081	0.000208	0.567536	0.000000	0.000060	0.000010	0.000010
4211	1.000000	0.183696	0.000000	0.000135	1.082645	0.000000	0.000060	0.000000	0.000010
4212	16.000000	0.246314	50416.458093	0.008714	0.067566	0.000000	0.000103	0.003139	0.000207
4213	3.000000	0.207566	1532.642258	0.000777	0.358373	0.000000	0.000067	0.000042	0.000122
4214	1.000000	0.183696	0.000000	0.000135	1.082645	0.000000	0.000060	0.000000	0.000010
4215	13.000000	0.237929	25468.146687	0.003682	0.090019	0.038462	0.000152	0.000161	0.000442
4216	3.000000	0.206036	1766.779344	0.000584	0.355862	0.000000	0.000082	0.000000	0.000049
4217	6.000000	0.229862	5454.937324	0.002641	0.198675	0.200000	0.000142	0.000000	0.000980
4222	11.000000	0.232069	19600.329217	0.002273	0.101946	0.018182	0.000065	0.000255	0.000056
4223	15.000000	0.242616	34499.906350	0.004984	0.074831	0.019048	0.000095	0.000381	0.000651
4224	17.000000	0.241812	54576.859779	0.006951	0.064175	0.000000	0.000102	0.001271	0.000826
4225	5.000000	0.220503	3778.380014	0.001494	0.217609	0.000000	0.000114	0.000000	0.000527
4227	3.000000	0.223623	2182.497130	0.002907	0.349296	0.000000	0.000087	0.000000	0.001046
4228	1.000000	0.193302	0.000000	0.001127	1.062222	0.000000	0.000078	0.000000	0.000018
4233	3.000000	0.218119	1244.385017	0.001317	0.351219	0.000000	0.000104	0.000000	0.000114
4234	1.000000	0.197900	0.000000	0.000343	1.043388	0.000000	0.000080	0.000000	0.000019
4235	3.000000	0.210316	1421.186316	0.000727	0.355428	0.000000	0.000094	0.000000	0.000071
4236	2.000000	0.211935	620.341053	0.000955	0.522185	0.000000	0.000080	0.000076	0.000019
4237	11.000000	0.235691	38434.561255	0.003593	0.100152	0.000000	0.000080	0.001989	0.000019
4238	8.000000	0.230261	14366.822142	0.002651	0.139764	0.035714	0.000185	0.000000	0.000736
4239	13.000000	0.242178	33181.087945	0.005118	0.083621	0.000000	0.000097	0.002524	0.000662
4243	2.000000	0.201318	355.649056	0.000755	0.536217	0.000000	0.000076	0.000000	0.000023
4244	15.000000	0.251736	45950.392207	0.014476	0.071496	0.000000	0.000104	0.015526	0.000709
4245	15.000000	0.253935	47020.699864	0.028331	0.070988	0.000000	0.000111	0.042996	0.000289
4246	9.000000	0.223288	19389.551183	0.001508	0.122182	0.000000	0.000090	0.000206	0.000357
4247	10.000000	0.236598	21834.199867	0.003300	0.106758	0.000000	0.000152	0.000000	0.000668
4249	17.000000	0.249977	48831.055165	0.010400	0.064279	0.007353	0.000101	0.005172	0.000982
4250	5.000000	0.210173	3411.625940	0.000763	0.240975	0.100000	0.000078	0.000212	0.000179
4251	8.000000	0.229406	11083.076066	0.003428	0.148749	0.071429	0.000146	0.000000	0.003121
4252	1.000000	0.189335	0.000000	0.000179	1.090000	0.000000	0.000062	0.000000	0.000046
4257	5.000000	0.225067	4327.653596	0.002787	0.213225	0.000000	0.000116	0.000000	0.002336
4258	2.000000	0.205115	70.801569	0.001428	0.544607	0.000000	0.000070	0.000000	0.001718
4253	1.000000	0.195660	0.000000	0.000285	1.071006	0.000000	0.000063	0.000000	0.000026
4254	14.000000	0.238995	34805.680996	0.003957	0.082904	0.010989	0.000082	0.000444	0.000286
4256	6.000000	0.224370	7150.313609	0.002417	0.178583	0.000000	0.000102	0.000000	0.001419
10804	1.000000	0.188586	0.000000	0.000184	1.090000	0.000000	0.000107	0.000000	0.000002
4263	5.000000	0.216862	3724.400758	0.002030	0.236201	0.100000	0.000077	0.000149	0.001068
4259	3.000000	0.214332	1458.656429	0.001075	0.354942	0.000000	0.000082	0.000000	0.000382
4260	3.000000	0.212050	1219.819420	0.000758	0.355623	0.000000	0.000086	0.000000	0.000111
4261	15.000000	0.237689	48113.355266	0.004129	0.073257	0.000000	0.000191	0.000580	0.000171
4262	5.000000	0.219591	4168.079894	0.001113	0.215097	0.000000	0.000082	0.000199	0.000230
4264	6.000000	0.221563	9710.285378	0.001340	0.179070	0.000000	0.000101	0.000000	0.000335
4265	1.000000	0.196041	0.000000	0.000356	1.058594	0.000000	0.000064	0.000000	0.000023
4266	1.000000	0.196041	0.000000	0.000356	1.058594	0.000000	0.000064	0.000000	0.000023
4267	1.000000	0.196041	0.000000	0.000356	1.058594	0.000000	0.000064	0.000000	0.000023
4268	14.000000	0.233274	26704.766023	0.005009	0.080193	0.000000	0.000084	0.000428	0.001128
4269	10.000000	0.235941	14940.012781	0.003583	0.111263	0.022222	0.000140	0.000000	0.001814
4270	13.000000	0.235257	33359.533844	0.004681	0.084641	0.000000	0.000078	0.000438	0.000347
4271	4.000000	0.215834	1324.278085	0.001818	0.283784	0.166667	0.000093	0.000000	0.001458
4272	3.000000	0.218488	2734.261291	0.001313	0.354475	0.000000	0.000068	0.000000	0.000319
4273	1.000000	0.203241	0.000000	0.001235	1.049861	0.000000	0.000067	0.000000	0.001449
