#Network: p2p-Gnutella08.snap
#Nodes: 6301	Edges: 20777
#NodeId	Degree	Closeness	Betweennes	EigenVector	NetworkConstraint	ClusteringCoefficient	PageRank	HubScore	AuthorityScore
3206	6.000000	0.225913	10067.979689	0.001450	0.183835	0.000000	0.000115	0.000027	0.000002
3207	14.000000	0.244906	28561.070449	0.000774	0.080571	0.010989	0.000170	0.000421	0.000016
3208	11.000000	0.250547	20787.976002	0.006209	0.101390	0.018182	0.000115	0.008730	0.000002
3223	8.000000	0.215796	16044.199258	0.000287	0.139373	0.000000	0.000143	0.000002	0.000261
3237	2.000000	0.204514	634.932344	0.000087	0.534333	0.000000	0.000126	0.000000	0.000008
3238	2.000000	0.199506	705.458864	0.000034	0.535679	0.000000	0.000125	0.000000	0.000004
3239	1.000000	0.189619	0.000000	0.000022	1.066327	0.000000	0.000114	0.000000	0.000002
3240	1.000000	0.189619	0.000000	0.000022	1.066327	0.000000	0.000114	0.000000	0.000002
3241	3.000000	0.207862	1496.680438	0.000080	0.358373	0.000000	0.000138	0.000000	0.000006
1362	16.000000	0.241840	40132.989725	0.001206	0.068848	0.000000	0.000173	0.000054	0.000555
1363	1.000000	0.194749	0.000000	0.000042	1.058594	0.000000	0.000115	0.000000	0.000002
1368	1.000000	0.194749	0.000000	0.000042	1.058594	0.000000	0.000115	0.000000	0.000002
1369	12.000000	0.233813	19317.000823	0.000303	0.094679	0.000000	0.000127	0.000078	0.000003
3209	2.000000	0.207396	257.959512	0.000125	0.534333	0.000000	0.000131	0.000000	0.000019
3210	11.000000	0.228453	27118.125339	0.001046	0.100709	0.000000	0.000114	0.000060	0.000001
3211	4.000000	0.221231	2162.863188	0.000209	0.267127	0.000000	0.000157	0.000000	0.000009
3212	4.000000	0.208233	1828.718480	0.000130	0.280328	0.000000	0.000265	0.000000	0.000002
3213	16.000000	0.270486	38057.383786	0.040597	0.067689	0.091667	0.000169	0.059882	0.000019
3214	2.000000	0.202756	182.582164	0.000170	0.539758	0.000000	0.000123	0.000000	0.000070
3216	3.000000	0.218461	422.043649	0.001203	0.358893	0.000000	0.000151	0.000000	0.001886
3217	4.000000	0.215788	2193.819134	0.000152	0.269611	0.000000	0.000147	0.000000	0.000019
3218	4.000000	0.201285	2721.253138	0.000027	0.284636	0.000000	0.000359	0.000000	0.000004
1767	13.000000	0.230924	31249.215946	0.000291	0.084977	0.000000	0.000137	0.000186	0.000010
1817	6.000000	0.230772	6175.726630	0.000255	0.178262	0.000000	0.000192	0.000000	0.000099
3220	18.000000	0.253359	59179.343314	0.002145	0.060742	0.006536	0.000228	0.000126	0.000241
3221	7.000000	0.220295	6767.655404	0.000358	0.164344	0.047619	0.000191	0.000000	0.000258
3222	11.000000	0.219267	23293.207236	0.000255	0.102724	0.000000	0.000111	0.000107	0.000003
1373	1.000000	0.188281	0.000000	0.000016	1.076389	0.000000	0.000115	0.000000	0.000002
1375	4.000000	0.212004	2734.580118	0.000054	0.268819	0.000000	0.000142	0.000000	0.000010
1377	16.000000	0.252617	51095.036127	0.004468	0.069263	0.008333	0.000184	0.005582	0.000024
3224	4.000000	0.216225	2165.019041	0.000266	0.273602	0.000000	0.000136	0.000000	0.000240
3225	12.000000	0.233018	23918.500866	0.000894	0.098990	0.030303	0.000128	0.000113	0.000241
3226	1.000000	0.201678	0.000000	0.000157	1.058594	0.000000	0.000116	0.000000	0.000233
1379	11.000000	0.236981	21726.300942	0.000854	0.106045	0.018182	0.000110	0.000097	0.000688
1381	2.000000	0.201220	241.091654	0.000051	0.541322	0.000000	0.000120	0.000000	0.000013
1384	4.000000	0.221956	4154.755994	0.000230	0.285270	0.166667	0.000144	0.000000	0.000031
1386	1.000000	0.191586	0.000000	0.000030	1.082645	0.000000	0.000110	0.000000	0.000004
1387	11.000000	0.243721	15292.634120	0.001568	0.101210	0.000000	0.000149	0.000071	0.001557
1437	5.000000	0.220634	2773.086021	0.000528	0.218910	0.000000	0.000161	0.000000	0.000802
3235	13.000000	0.234257	29470.974477	0.000388	0.087073	0.000000	0.000151	0.000017	0.000011
3236	12.000000	0.263603	11725.143762	0.023462	0.088877	0.060606	0.000123	0.038081	0.000009
3335	10.000000	0.239059	23531.161835	0.000591	0.108505	0.000000	0.000244	0.000000	0.000029
3552	13.000000	0.262767	12742.217794	0.022397	0.083321	0.025641	0.000126	0.029916	0.000012
4132	4.000000	0.224736	4321.378717	0.000485	0.266941	0.000000	0.000136	0.000000	0.000410
4170	13.000000	0.247232	26245.879889	0.001440	0.085112	0.012821	0.000344	0.000000	0.001586
4825	13.000000	0.240758	22940.008164	0.002386	0.087902	0.012821	0.000131	0.000069	0.000012
5241	13.000000	0.240464	30448.741302	0.000435	0.084839	0.000000	0.000128	0.000026	0.000014
5428	4.000000	0.223389	2370.124193	0.000253	0.276315	0.000000	0.000230	0.000000	0.000086
5487	4.000000	0.222097	4107.615824	0.000211	0.277401	0.000000	0.000125	0.000000	0.000022
5494	4.000000	0.224001	4263.830747	0.000265	0.265665	0.000000	0.000141	0.000000	0.000017
5717	2.000000	0.216441	942.091372	0.000197	0.525098	0.000000	0.000121	0.000000	0.000011
5785	10.000000	0.263934	4977.455491	0.031238	0.104461	0.066667	0.000105	0.048202	0.000009
5786	1.000000	0.211080	0.000000	0.000178	1.029385	0.000000	0.000105	0.000000	0.000009
5787	1.000000	0.211080	0.000000	0.000178	1.029385	0.000000	0.000105	0.000000	0.000009
5788	14.000000	0.249100	31825.720641	0.002010	0.078271	0.000000	0.000152	0.000101	0.000347
3227	4.000000	0.221573	1861.881833	0.000365	0.269791	0.000000	0.000149	0.000000	0.000359
3228	13.000000	0.232811	29543.035952	0.000306	0.086071	0.000000	0.000150	0.000012	0.000008
3229	3.000000	0.221480	993.633746	0.000537	0.354856	0.000000	0.000155	0.000000	0.000491
3248	1.000000	0.192053	0.000000	0.000064	1.066327	0.000000	0.000114	0.000000	0.000001
3249	6.000000	0.222058	4111.878938	0.000550	0.188367	0.066667	0.000179	0.000000	0.000290
3250	3.000000	0.212878	1230.544048	0.000217	0.357775	0.000000	0.000125	0.000076	0.000002
3251	2.000000	0.203542	357.749968	0.000124	0.535679	0.000000	0.000124	0.000000	0.000004
3252	3.000000	0.210207	1336.773539	0.000148	0.358373	0.000000	0.000133	0.000000	0.000011
3253	3.000000	0.208502	1179.362945	0.000129	0.357775	0.000000	0.000134	0.000000	0.000011
3280	3.000000	0.215331	897.025208	0.000218	0.359491	0.000000	0.000142	0.000000	0.000012
1388	12.000000	0.263945	13212.610837	0.034680	0.089706	0.106061	0.000132	0.050268	0.001284
1391	1.000000	0.199854	0.000000	0.000317	1.076389	0.000000	0.000118	0.000000	0.000252
1393	11.000000	0.260830	3933.605581	0.032212	0.097647	0.127273	0.000118	0.048357	0.000252
1395	1.000000	0.199854	0.000000	0.000317	1.076389	0.000000	0.000118	0.000000	0.000252
1396	15.000000	0.255383	41567.769571	0.006907	0.072341	0.000000	0.000164	0.007475	0.000789
3230	4.000000	0.218939	3263.048331	0.000242	0.268138	0.000000	0.000151	0.000000	0.000223
3231	2.000000	0.204063	730.496906	0.000088	0.537243	0.000000	0.000124	0.000000	0.000004
3232	16.000000	0.249940	46329.465274	0.000908	0.068101	0.000000	0.000174	0.000104	0.000460
3233	14.000000	0.269988	26681.524730	0.034431	0.075861	0.054945	0.000146	0.054404	0.000015
3234	2.000000	0.198169	6297.000000	0.000075	0.516582	0.000000	0.000115	0.000000	0.000002
1409	12.000000	0.263824	19123.373441	0.028445	0.088059	0.030303	0.000133	0.043933	0.000315
3281	11.000000	0.219956	26623.619511	0.000408	0.101085	0.000000	0.000115	0.000093	0.000312
3288	5.000000	0.231587	11137.948801	0.000303	0.213447	0.000000	0.000147	0.000000	0.000028
3289	1.000000	0.198706	0.000000	0.000081	1.066327	0.000000	0.000114	0.000000	0.000005
1398	7.000000	0.240851	14834.126818	0.000848	0.156042	0.047619	0.000101	0.000894	0.000000
1399	11.000000	0.232065	17645.065479	0.000303	0.104192	0.000000	0.000113	0.000081	0.000037
1400	14.000000	0.228106	44065.337078	0.000610	0.079631	0.010989	0.000151	0.000014	0.000367
1401	13.000000	0.243683	18400.329719	0.002648	0.087419	0.012821	0.000148	0.000611	0.000207
3242	2.000000	0.207827	381.507545	0.000132	0.536217	0.000000	0.000129	0.000000	0.000005
3243	4.000000	0.219397	2442.997273	0.000655	0.280077	0.000000	0.000230	0.000000	0.001031
3244	13.000000	0.241617	30323.767646	0.001718	0.084631	0.000000	0.000132	0.000020	0.000011
3245	2.000000	0.198637	306.389748	0.000052	0.543161	0.000000	0.000121	0.000000	0.000007
3246	11.000000	0.234405	23997.571481	0.000374	0.100862	0.000000	0.000110	0.000100	0.000003
3247	15.000000	0.249110	39653.835050	0.001213	0.073210	0.000000	0.000164	0.000667	0.000634
3262	2.000000	0.201111	437.271909	0.000313	0.535679	0.000000	0.000124	0.000000	0.000002
3263	1.000000	0.185743	0.000000	0.000021	1.066327	0.000000	0.000113	0.000000	0.000001
3264	2.000000	0.197814	953.288860	0.000044	0.537243	0.000000	0.000123	0.000000	0.000002
3265	1.000000	0.185743	0.000000	0.000021	1.066327	0.000000	0.000113	0.000000	0.000001
3266	13.000000	0.243025	30410.926182	0.001973	0.084767	0.000000	0.000164	0.000114	0.000319
3267	1.000000	0.185743	0.000000	0.000021	1.066327	0.000000	0.000113	0.000000	0.000001
3268	1.000000	0.185743	0.000000	0.000021	1.066327	0.000000	0.000113	0.000000	0.000001
3254	2.000000	0.206174	331.693542	0.000210	0.538413	0.000000	0.000115	0.000001	0.000026
3255	10.000000	0.259936	3116.199782	0.029015	0.103967	0.022222	0.000115	0.042846	0.000026
3256	11.000000	0.240869	22111.350053	0.003375	0.099625	0.000000	0.000126	0.000500	0.000026
3257	13.000000	0.246381	23815.943366	0.005226	0.085567	0.000000	0.000151	0.006539	0.000497
1444	5.000000	0.211435	14313.537087	0.000140	0.214835	0.000000	0.000226	0.000000	0.000007
3258	12.000000	0.263780	16049.105921	0.038196	0.089068	0.106061	0.000130	0.059113	0.000004
3259	13.000000	0.242017	30604.191528	0.000694	0.084362	0.012821	0.000141	0.000071	0.000005
3260	12.000000	0.234318	20417.274299	0.000373	0.096789	0.015152	0.000155	0.000156	0.000006
3261	1.000000	0.202066	0.000000	0.000086	1.049861	0.000000	0.000120	0.000000	0.000004
1403	10.000000	0.231621	28712.047140	0.002284	0.111548	0.000000	0.000101	0.000027	0.000000
1404	12.000000	0.229904	31558.911328	0.001322	0.096355	0.000000	0.000120	0.000025	0.000007
1405	2.000000	0.193190	693.013117	0.000086	0.545000	0.000000	0.000120	0.000000	0.000002
1406	1.000000	0.188067	0.000000	0.000080	1.090000	0.000000	0.000109	0.000000	0.000001
1407	3.000000	0.208371	1982.768269	0.000109	0.361699	0.000000	0.000128	0.000000	0.000005
1410	1.000000	0.188067	0.000000	0.000080	1.090000	0.000000	0.000109	0.000000	0.000001
3274	2.000000	0.186945	6297.000000	0.000047	0.519097	0.000000	0.000111	0.000000	0.000001
3275	6.000000	0.228437	8426.550352	0.000281	0.177497	0.000000	0.000173	0.000000	0.000017
3276	11.000000	0.263835	18225.159451	0.029476	0.097506	0.127273	0.000122	0.042471	0.000002
3277	3.000000	0.205656	967.245637	0.000150	0.361870	0.000000	0.000130	0.000000	0.000009
3278	1.000000	0.186934	0.000000	0.000047	1.076389	0.000000	0.000111	0.000000	0.000001
3279	2.000000	0.197114	612.549934	0.000054	0.538194	0.000000	0.000121	0.000000	0.000001
1413	12.000000	0.237633	18749.421302	0.001798	0.095197	0.000000	0.000127	0.000038	0.000361
1414	14.000000	0.266334	16073.105223	0.022496	0.076562	0.021978	0.000157	0.036206	0.001200
1416	1.000000	0.199613	0.000000	0.000215	1.076389	0.000000	0.000112	0.000000	0.000087
3269	13.000000	0.266605	16861.683001	0.032684	0.081103	0.038462	0.000137	0.052278	0.000007
3270	7.000000	0.211676	10120.820153	0.000127	0.161015	0.000000	0.000158	0.000068	0.000002
3271	3.000000	0.209180	1443.991218	0.000112	0.364459	0.000000	0.000144	0.000000	0.000082
3272	2.000000	0.207294	292.445311	0.000090	0.536350	0.000000	0.000126	0.000000	0.000082
3273	12.000000	0.238850	28515.686464	0.000512	0.093046	0.000000	0.000137	0.000090	0.000087
1420	2.000000	0.195166	227.559414	0.000035	0.555383	0.000000	0.000129	0.000000	0.000008
1421	2.000000	0.201240	382.600943	0.000089	0.539758	0.000000	0.000121	0.000000	0.000006
1422	2.000000	0.200159	234.181842	0.000086	0.541322	0.000000	0.000127	0.000000	0.000010
1423	3.000000	0.212806	1378.660801	0.000119	0.358346	0.000000	0.000142	0.000000	0.000019
1425	8.000000	0.230688	13597.281686	0.000544	0.135115	0.000000	0.000215	0.000000	0.000248
3282	4.000000	0.228428	3265.302393	0.000447	0.265497	0.000000	0.000156	0.000000	0.000288
3284	11.000000	0.235607	19463.602716	0.000244	0.103507	0.018182	0.000121	0.000034	0.000001
3285	12.000000	0.241164	25738.770113	0.001615	0.091822	0.000000	0.000132	0.001946	0.000002
3286	1.000000	0.203608	0.000000	0.000081	1.045351	0.000000	0.000121	0.000000	0.000001
3287	1.000000	0.203608	0.000000	0.000081	1.045351	0.000000	0.000121	0.000000	0.000001
3951	5.000000	0.223468	2312.154146	0.000282	0.233733	0.100000	0.000193	0.000000	0.000241
4635	11.000000	0.229636	17735.599374	0.000338	0.102509	0.000000	0.000126	0.000056	0.000236
4970	3.000000	0.213789	996.013827	0.000236	0.358505	0.000000	0.000138	0.000000	0.000238
1546	12.000000	0.239933	28146.573363	0.001461	0.094116	0.000000	0.000127	0.000097	0.000003
3295	12.000000	0.239231	17694.882469	0.001665	0.093677	0.000000	0.000125	0.000095	0.000003
3296	13.000000	0.231945	26385.223878	0.000386	0.087653	0.000000	0.000141	0.000044	0.000007
3297	2.000000	0.200835	155.226117	0.000136	0.551649	0.000000	0.000113	0.000012	0.000002
3290	3.000000	0.221340	694.116736	0.002062	0.356799	0.000000	0.000136	0.000000	0.003684
1433	12.000000	0.262351	9534.637392	0.029696	0.088259	0.045455	0.000143	0.048939	0.000001
1436	1.000000	0.200248	0.000000	0.000199	1.071006	0.000000	0.000114	0.000000	0.000277
1438	12.000000	0.238470	29933.099885	0.001825	0.091111	0.000000	0.000125	0.000049	0.000278
3291	1.000000	0.192558	0.000000	0.000064	1.076389	0.000000	0.000111	0.000000	0.000002
3292	7.000000	0.230190	7819.025183	0.000521	0.161557	0.047619	0.000198	0.000000	0.000237
3293	6.000000	0.223706	11651.146976	0.000298	0.177801	0.000000	0.000181	0.000000	0.000014
3294	1.000000	0.192558	0.000000	0.000064	1.076389	0.000000	0.000111	0.000000	0.000002
1718	4.000000	0.215966	2755.265156	0.000146	0.267930	0.000000	0.000147	0.000000	0.000019
3302	1.000000	0.187849	0.000000	0.000058	1.082645	0.000000	0.000110	0.000000	0.000009
3303	3.000000	0.206600	1504.524953	0.000123	0.359068	0.000000	0.000132	0.000000	0.000067
3304	16.000000	0.268984	38835.747827	0.031675	0.066647	0.008333	0.000264	0.053632	0.001103
3305	13.000000	0.239358	21556.015413	0.002551	0.086773	0.000000	0.000131	0.000079	0.001577
3298	2.000000	0.204753	438.107409	0.000103	0.534333	0.000000	0.000133	0.000000	0.000005
3299	5.000000	0.221761	3924.121773	0.000170	0.216569	0.000000	0.000183	0.000000	0.000015
3300	3.000000	0.212218	1643.831615	0.000212	0.357678	0.000000	0.000142	0.000000	0.000252
3301	6.000000	0.220110	10409.954364	0.000194	0.188055	0.000000	0.000391	0.000000	0.000004
1442	3.000000	0.214612	929.551209	0.000578	0.371905	0.000000	0.000136	0.000000	0.000536
1443	2.000000	0.195906	582.356672	0.000108	0.560661	0.000000	0.000111	0.000000	0.000002
5490	1.000000	0.174537	0.000000	0.000005	1.160000	0.000000	0.000197	0.000000	0.000000
5491	1.000000	0.174537	0.000000	0.000005	1.160000	0.000000	0.000197	0.000000	0.000000
1445	10.000000	0.212354	34146.162690	0.000453	0.108408	0.000000	0.000101	0.000007	0.000000
1446	1.000000	0.175163	0.000000	0.000016	1.090000	0.000000	0.000109	0.000000	0.000000
1447	8.000000	0.225218	12709.011206	0.000428	0.136428	0.000000	0.000187	0.000000	0.000110
1448	1.000000	0.175163	0.000000	0.000016	1.090000	0.000000	0.000109	0.000000	0.000000
1449	1.000000	0.175163	0.000000	0.000016	1.090000	0.000000	0.000109	0.000000	0.000000
1450	1.000000	0.175163	0.000000	0.000016	1.090000	0.000000	0.000109	0.000000	0.000000
1452	1.000000	0.175163	0.000000	0.000016	1.090000	0.000000	0.000109	0.000000	0.000000
1453	10.000000	0.237302	15369.966134	0.001682	0.110408	0.000000	0.000101	0.000090	0.000000
1455	1.000000	0.191796	0.000000	0.000059	1.090000	0.000000	0.000109	0.000000	0.000004
1456	10.000000	0.237213	14678.127840	0.000548	0.110817	0.022222	0.000224	0.000000	0.000347
1458	19.000000	0.268870	60482.972466	0.036898	0.058412	0.070175	0.000212	0.053548	0.000058
3307	2.000000	0.212054	384.610369	0.000241	0.533127	0.000000	0.000130	0.000000	0.000309
3308	1.000000	0.207622	0.000000	0.000213	1.049861	0.000000	0.000121	0.000000	0.000307
3310	13.000000	0.243222	28384.519678	0.001389	0.085387	0.000000	0.000147	0.000082	0.000017
3311	6.000000	0.220372	5354.406843	0.000211	0.185010	0.000000	0.000112	0.000031	0.000013
1460	2.000000	0.182055	6297.000000	0.000035	0.540000	0.000000	0.000124	0.000000	0.000000
1461	1.000000	0.154019	0.000000	0.000001	1.250000	0.000000	0.000206	0.000000	0.000000
1462	10.000000	0.201414	50747.839238	0.000061	0.102808	0.000000	0.000101	0.000002	0.000000
1463	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1464	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1465	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1467	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1468	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1469	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1470	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
1472	1.000000	0.167652	0.000000	0.000002	1.090000	0.000000	0.000109	0.000000	0.000000
3313	1.000000	0.198625	0.000000	0.000055	1.058594	0.000000	0.000115	0.000000	0.000001
3314	3.000000	0.210424	1774.126076	0.000119	0.363449	0.000000	0.000147	0.000000	0.000005
3315	11.000000	0.239122	32530.218554	0.001541	0.101680	0.018182	0.000115	0.000042	0.000001
3316	2.000000	0.209236	636.930725	0.000104	0.535310	0.000000	0.000125	0.000000	0.000007
1473	11.000000	0.259476	6191.927938	0.031422	0.099059	0.163636	0.000110	0.049023	0.000001
1474	1.000000	0.202521	0.000000	0.000031	1.045351	0.000000	0.000101	0.000012	0.000000
3317	2.000000	0.198032	6297.000000	0.000068	0.513117	0.000000	0.000120	0.000000	0.000001
3318	3.000000	0.209996	1903.428049	0.000095	0.356834	0.000000	0.000143	0.000000	0.000032
3319	5.000000	0.222678	3770.836683	0.000173	0.215767	0.000000	0.000173	0.000000	0.000007
3320	1.000000	0.198019	0.000000	0.000068	1.052469	0.000000	0.000120	0.000000	0.000001
3321	6.000000	0.218211	4425.358915	0.000203	0.189852	0.000000	0.000120	0.000026	0.000001
3322	2.000000	0.205475	571.804691	0.000125	0.533778	0.000000	0.000130	0.000000	0.000003
1478	10.000000	0.218241	18992.930615	0.000195	0.112090	0.000000	0.000101	0.000061	0.000000
1479	1.000000	0.179149	0.000000	0.000007	1.090000	0.000000	0.000109	0.000000	0.000003
1480	4.000000	0.216724	3651.425410	0.000176	0.268390	0.000000	0.000152	0.000000	0.000174
1483	1.000000	0.179149	0.000000	0.000007	1.090000	0.000000	0.000109	0.000000	0.000003
1484	11.000000	0.233840	17523.829889	0.001950	0.102879	0.000000	0.000118	0.000068	0.000013
3324	1.000000	0.189528	0.000000	0.000069	1.082645	0.000000	0.000112	0.000000	0.000003
3325	3.000000	0.212691	2608.904840	0.000173	0.354176	0.000000	0.000129	0.000000	0.000010
1493	3.000000	0.215331	1696.055773	0.000190	0.354422	0.000000	0.000132	0.000015	0.000001
1494	10.000000	0.262625	919.888929	0.035865	0.107744	0.200000	0.000101	0.055192	0.000000
1495	2.000000	0.190375	6297.000000	0.000095	0.519097	0.000000	0.000111	0.000000	0.000001
1496	1.000000	0.159933	0.000000	0.000003	1.250000	0.000000	0.000195	0.000000	0.000000
1497	10.000000	0.236376	27546.147699	0.003900	0.112530	0.000000	0.000101	0.005879	0.000000
1499	1.000000	0.191190	0.000000	0.000137	1.090000	0.000000	0.000109	0.000000	0.000245
1501	3.000000	0.207076	1417.426199	0.000200	0.375914	0.000000	0.000224	0.000000	0.000251
1502	1.000000	0.191190	0.000000	0.000137	1.090000	0.000000	0.000109	0.000000	0.000245
1505	3.000000	0.208267	1622.776408	0.000217	0.366135	0.000000	0.000144	0.000000	0.000254
3326	12.000000	0.235061	33843.032503	0.001179	0.093583	0.000000	0.000126	0.000033	0.001613
3327	16.000000	0.265817	39847.575594	0.015698	0.069363	0.016667	0.000185	0.024443	0.001645
1506	12.000000	0.230586	29035.008997	0.000500	0.091202	0.000000	0.000124	0.000039	0.000317
1508	1.000000	0.187385	0.000000	0.000018	1.076389	0.000000	0.000111	0.000000	0.000002
1510	1.000000	0.187385	0.000000	0.000018	1.076389	0.000000	0.000111	0.000000	0.000002
1513	2.000000	0.201846	451.904609	0.000078	0.539758	0.000000	0.000129	0.000000	0.000004
1514	1.000000	0.187385	0.000000	0.000018	1.076389	0.000000	0.000111	0.000000	0.000002
1515	2.000000	0.205120	462.625512	0.000171	0.536849	0.000000	0.000124	0.000000	0.000006
1518	2.000000	0.212354	176.972490	0.000620	0.541322	0.000000	0.000110	0.000000	0.000963
1519	11.000000	0.236536	15906.237288	0.001756	0.103488	0.000000	0.000194	0.000146	0.000000
3348	12.000000	0.259754	11408.305124	0.033922	0.089480	0.106061	0.000127	0.053202	0.000007
3349	2.000000	0.212598	185.807080	0.000781	0.539758	0.000000	0.000135	0.000000	0.001279
3350	15.000000	0.236972	32881.114303	0.000681	0.074890	0.000000	0.000173	0.000027	0.000219
1520	10.000000	0.224144	23141.897099	0.000273	0.113730	0.022222	0.000101	0.000041	0.000000
1521	1.000000	0.183108	0.000000	0.000010	1.090000	0.000000	0.000109	0.000000	0.000002
1523	1.000000	0.183108	0.000000	0.000010	1.090000	0.000000	0.000109	0.000000	0.000002
1525	1.000000	0.183108	0.000000	0.000010	1.090000	0.000000	0.000109	0.000000	0.000002
1526	3.000000	0.209340	1710.418067	0.000064	0.357617	0.000000	0.000137	0.000000	0.000005
3328	4.000000	0.217962	2251.953367	0.000324	0.270658	0.000000	0.000171	0.000000	0.000106
3329	5.000000	0.221581	4873.732367	0.000315	0.214162	0.000000	0.000167	0.000000	0.000201
1527	10.000000	0.241173	17744.587669	0.003589	0.113238	0.000000	0.000101	0.006929	0.000000
1528	5.000000	0.219000	2808.623577	0.000295	0.218165	0.000000	0.000165	0.000000	0.000301
1529	14.000000	0.247777	37277.822969	0.002058	0.078513	0.000000	0.000153	0.000029	0.001137
3330	1.000000	0.198581	0.000000	0.000073	1.066327	0.000000	0.000114	0.000000	0.000001
3331	3.000000	0.211456	1659.188011	0.000172	0.357255	0.000000	0.000136	0.000000	0.000005
3333	11.000000	0.231094	14749.629369	0.000286	0.104482	0.000000	0.000114	0.000041	0.000001
1532	1.000000	0.204587	0.000000	0.000208	1.055363	0.000000	0.000118	0.000000	0.000246
1537	13.000000	0.264900	15357.004931	0.037063	0.083412	0.128205	0.000141	0.054692	0.000255
1822	3.000000	0.212619	1268.590729	0.000083	0.358735	0.000000	0.000136	0.000000	0.000010
4172	6.000000	0.232665	8815.834166	0.000807	0.177653	0.000000	0.000184	0.000000	0.000989
4301	10.000000	0.244099	17880.817186	0.002111	0.113518	0.044444	0.000162	0.000058	0.000285
4359	12.000000	0.243768	20328.907739	0.001863	0.092933	0.000000	0.000138	0.000053	0.000281
4793	17.000000	0.262986	58375.247089	0.009125	0.064576	0.022059	0.000218	0.012062	0.000857
4818	3.000000	0.219511	1383.817141	0.000376	0.385488	0.333333	0.000134	0.000000	0.000285
4891	14.000000	0.252769	40319.367786	0.005785	0.076479	0.000000	0.000146	0.007496	0.000288
5414	4.000000	0.228586	2001.249876	0.001431	0.283292	0.166667	0.000136	0.000010	0.000287
5895	12.000000	0.265201	11388.838662	0.035337	0.087229	0.045455	0.000124	0.059350	0.000278
5916	2.000000	0.214985	788.031888	0.000336	0.531058	0.000000	0.000125	0.000000	0.000278
6061	2.000000	0.211364	6297.000000	0.000327	0.510397	0.000000	0.000114	0.000000	0.000276
6062	11.000000	0.238533	19812.648807	0.001098	0.107962	0.018182	0.000114	0.000145	0.000276
1608	12.000000	0.237392	12615.315130	0.001234	0.093712	0.000000	0.000352	0.000000	0.000046
3334	7.000000	0.231493	6870.371550	0.000733	0.153802	0.000000	0.000195	0.000000	0.000322
3336	5.000000	0.230476	821.042317	0.002130	0.220571	0.000000	0.000245	0.000000	0.000016
1542	3.000000	0.218772	947.990925	0.000248	0.357514	0.000000	0.000141	0.000000	0.000166
1543	1.000000	0.202209	0.000000	0.000055	1.058594	0.000000	0.000120	0.000000	0.000002
1544	8.000000	0.233527	14188.273010	0.000396	0.134979	0.000000	0.000173	0.000008	0.000081
1545	3.000000	0.211712	1359.222883	0.000124	0.373023	0.000000	0.000131	0.000000	0.000003
3347	1.000000	0.214298	0.000000	0.000459	1.043388	0.000000	0.000123	0.000000	0.000757
3338	9.000000	0.227957	14054.456013	0.000272	0.123923	0.000000	0.000137	0.000067	0.000000
3339	3.000000	0.209549	883.497511	0.000129	0.362461	0.000000	0.000161	0.000000	0.000004
3340	1.000000	0.189322	0.000000	0.000014	1.109375	0.000000	0.000137	0.000000	0.000000
1837	3.000000	0.201885	824.248892	0.000052	0.377486	0.000000	0.000232	0.000000	0.000002
1548	14.000000	0.248021	40064.231602	0.002228	0.077942	0.000000	0.000149	0.000203	0.001224
1549	10.000000	0.228528	18290.846151	0.000461	0.112957	0.000000	0.000134	0.000013	0.000238
1550	12.000000	0.260162	11405.108682	0.027988	0.090233	0.106061	0.000121	0.043693	0.000006
1551	1.000000	0.193511	0.000000	0.000051	1.076389	0.000000	0.000111	0.000000	0.000004
1552	2.000000	0.199949	376.001036	0.000060	0.539758	0.000000	0.000121	0.000000	0.000005
1553	2.000000	0.204401	331.882871	0.000094	0.536350	0.000000	0.000126	0.000000	0.000005
1554	2.000000	0.202417	461.303538	0.000066	0.538194	0.000000	0.000125	0.000000	0.000005
1555	2.000000	0.208709	546.511910	0.000140	0.529944	0.000000	0.000138	0.000000	0.000005
1636	16.000000	0.242585	45388.293087	0.001219	0.069943	0.000000	0.000176	0.000012	0.000008
3342	1.000000	0.200203	0.000000	0.000030	1.062222	0.000000	0.000117	0.000000	0.000003
3343	11.000000	0.245106	23277.368970	0.000717	0.098316	0.000000	0.000273	0.000000	0.000463
3345	3.000000	0.211385	1598.572704	0.000125	0.358612	0.000000	0.000144	0.000000	0.000004
3346	13.000000	0.245020	34829.780840	0.001736	0.085503	0.012821	0.000146	0.000086	0.000007
3360	2.000000	0.206255	701.947100	0.000101	0.534333	0.000000	0.000113	0.000001	0.000008
3361	1.000000	0.198738	0.000000	0.000079	1.066327	0.000000	0.000113	0.000000	0.000008
3362	8.000000	0.231247	6681.613575	0.000623	0.142532	0.035714	0.000213	0.000000	0.000622
3363	14.000000	0.236084	35734.383014	0.001476	0.080018	0.000000	0.000258	0.000013	0.000256
